"","Cluster","Date","total_caught"
"15891",15,2017-01-10,0
"15892",15,2017-01-24,10
"15893",15,2017-02-07,4
"15894",15,2017-02-21,0
"15895",15,2017-03-07,1
"15896",15,2017-03-21,2
"15897",15,2017-04-04,1
"15898",15,2017-04-18,3
"15899",15,2017-05-02,0
"15900",15,2017-05-16,0
"15901",15,2017-05-30,1
"15902",15,2017-06-13,5
"15903",15,2017-06-28,10
"15904",15,2017-07-11,0
"15905",15,2017-07-25,1
"15906",15,2017-08-11,2
"15907",15,2017-08-25,2
"15908",15,2017-09-08,0
"15909",15,2017-09-22,0
"15910",15,2017-10-06,10
"15911",15,2017-10-20,4
"15912",15,2017-11-03,22
"15913",15,2017-11-17,13
"15914",15,2017-12-01,2
"15915",15,2017-12-15,14
"15916",15,2017-12-29,11
"15917",15,2018-01-12,9
"15918",15,2018-01-26,3
"15919",15,2018-02-09,9
"15920",15,2018-02-23,1
"15921",15,2018-03-09,3
"15922",15,2018-03-23,4
"15923",15,2018-04-06,2
"15924",15,2018-04-20,3
"15925",15,2018-05-04,2
"15926",15,2018-05-18,0
"15927",15,2018-06-01,1
"15928",15,2018-06-15,2
"15929",15,2018-06-28,1
"15930",15,2018-07-13,3
"15931",15,2018-07-27,1
"15932",15,2018-08-10,0
"15933",15,2018-08-24,3
"15934",15,2018-09-07,2
"15935",15,2018-09-21,0
"15936",15,2018-10-19,1
"15937",15,2018-11-02,0
"15938",15,2018-11-16,1
"15939",15,2018-11-29,1
"15940",15,2019-01-08,1
"15941",15,2016-11-30,3
"15942",15,2016-12-14,0
"15943",15,2016-12-28,0
"15944",15,2017-01-10,3
"15945",15,2017-01-24,7
"15946",15,2017-02-07,1
"15947",15,2017-02-21,0
"15948",15,2017-03-07,0
"15949",15,2017-03-21,0
"15950",15,2017-04-04,1
"15951",15,2017-04-18,1
"15952",15,2017-05-02,0
"15953",15,2017-05-16,2
"15954",15,2017-05-30,1
"15955",15,2017-06-13,0
"15956",15,2017-06-28,1
"15957",15,2017-07-11,1
"15958",15,2017-07-25,1
"15959",15,2017-08-11,0
"15960",15,2017-08-25,0
"15961",15,2017-09-08,2
"15962",15,2017-09-22,4
"15963",15,2017-10-06,1
"15964",15,2017-10-20,2
"15965",15,2017-11-03,3
"15966",15,2017-11-17,2
"15967",15,2017-12-01,2
"15968",15,2017-12-15,7
"15969",15,2017-12-29,6
"15970",15,2018-01-12,3
"15971",15,2018-01-26,1
"15972",15,2018-02-09,5
"15973",15,2018-02-23,0
"15974",15,2018-03-09,2
"15975",15,2018-03-23,5
"15976",15,2018-04-06,3
"15977",15,2018-04-20,2
"15978",15,2018-05-04,4
"15979",15,2018-05-18,2
"15980",15,2018-06-01,0
"15981",15,2018-06-15,0
"15982",15,2018-06-28,1
"15983",15,2018-07-13,2
"15984",15,2018-07-27,1
"15985",15,2018-08-10,0
"15986",15,2018-08-24,3
"15987",15,2018-09-07,0
"15988",15,2018-09-21,0
"15989",15,2018-10-05,0
"15990",15,2018-10-19,2
"15991",15,2018-11-02,1
"15992",15,2018-11-16,4
"15993",15,2018-11-29,2
"15994",15,2018-12-14,0
"15995",15,2018-12-26,8
"15996",15,2019-01-08,3
"15997",15,2016-11-30,0
"15998",15,2016-12-14,0
"15999",15,2016-12-28,0
"16000",15,2017-01-10,0
"16001",15,2017-01-24,0
"16002",15,2017-02-07,0
"16003",15,2017-02-21,0
"16004",15,2017-03-07,0
"16005",15,2017-03-21,6
"16006",15,2017-04-04,5
"16007",15,2017-04-18,0
"16008",15,2017-05-02,0
"16009",15,2017-05-16,0
"16010",15,2017-05-30,0
"16011",15,2017-06-13,0
"16012",15,2017-06-28,0
"16013",15,2017-07-11,0
"16014",15,2017-07-25,0
"16015",15,2017-08-11,0
"16016",15,2017-08-25,0
"16017",15,2017-09-08,0
"16018",15,2017-09-22,0
"16019",15,2017-10-06,0
"16020",15,2017-10-20,0
"16021",15,2017-11-03,2
"16022",15,2017-11-17,0
"16023",15,2017-12-01,0
"16024",15,2017-12-15,0
"16025",15,2018-01-12,0
"16026",15,2018-01-26,0
"16027",15,2018-02-09,0
"16028",15,2018-02-23,0
"16029",15,2018-03-09,0
"16030",15,2018-03-23,0
"16031",15,2018-04-06,1
"16032",15,2018-04-20,1
"16033",15,2018-05-04,0
"16034",15,2018-05-18,0
"16035",15,2018-06-01,1
"16036",15,2018-06-15,3
"16037",15,2018-06-28,5
"16038",15,2018-07-13,1
"16039",15,2018-07-27,2
"16040",15,2018-08-10,0
"16041",15,2018-08-24,1
"16042",15,2018-09-07,2
"16043",15,2018-09-21,1
"16044",15,2018-10-05,0
"16045",15,2018-10-19,0
"16046",15,2018-11-02,0
"16047",15,2018-11-16,0
"16048",15,2018-11-29,0
"16049",15,2018-12-14,0
"16050",15,2018-12-26,0
"16051",15,2019-01-08,0
"16052",15,2016-11-30,0
"16053",15,2016-12-14,0
"16054",15,2016-12-28,0
"16055",15,2017-01-10,0
"16056",15,2017-01-24,0
"16057",15,2017-02-07,0
"16058",15,2017-02-21,0
"16059",15,2017-03-07,0
"16060",15,2017-03-21,0
"16061",15,2017-04-04,0
"16062",15,2017-04-18,0
"16063",15,2017-05-02,0
"16064",15,2017-05-16,0
"16065",15,2017-05-30,0
"16066",15,2017-06-13,0
"16067",15,2017-06-28,0
"16068",15,2017-07-11,0
"16069",15,2017-07-25,0
"16070",15,2017-08-11,0
"16071",15,2017-08-25,0
"16072",15,2017-09-08,0
"16073",15,2017-09-22,0
"16074",15,2017-10-06,0
"16075",15,2017-10-20,0
"16076",15,2017-11-03,0
"16077",15,2017-11-17,1
"16078",15,2017-12-01,1
"16079",15,2017-12-15,0
"16080",15,2017-12-29,3
"16081",15,2018-01-12,0
"16082",15,2018-01-26,0
"16083",15,2018-02-09,3
"16084",15,2018-02-23,0
"16085",15,2018-03-09,1
"16086",15,2018-03-23,0
"16087",15,2018-04-06,0
"16088",15,2018-04-20,0
"16089",15,2018-05-04,0
"16090",15,2018-05-18,1
"16091",15,2018-06-01,1
"16092",15,2018-06-15,1
"16093",15,2018-06-28,0
"16094",15,2018-07-13,0
"16095",15,2018-07-27,0
"16096",15,2018-08-10,0
"16097",15,2018-08-24,2
"16098",15,2018-09-07,1
"16099",15,2018-09-21,0
"16100",15,2018-10-05,0
"16101",15,2018-10-19,1
"16102",15,2018-11-02,0
"16103",15,2018-11-16,0
"16104",15,2018-11-29,0
"16105",15,2018-12-14,0
"16106",15,2018-12-26,0
"16107",15,2019-01-08,0
"16108",15,2016-12-14,0
"16109",15,2017-12-01,0
"16110",15,2017-12-15,0
"16111",15,2017-12-01,0
"16112",15,2017-12-01,0
"16113",15,2017-12-15,3
"16114",15,2017-12-29,0
"16115",15,2018-01-12,1
"16116",15,2018-01-26,1
"16117",15,2018-02-09,0
"16118",15,2018-02-23,0
"16119",15,2018-03-09,0
"16120",15,2018-03-23,0
"16121",15,2018-04-06,2
"16122",15,2018-04-20,0
"16123",15,2018-05-04,0
"16124",15,2018-05-18,2
"16125",15,2018-06-01,0
"16126",15,2018-06-15,0
"16127",15,2018-06-28,0
"16128",15,2018-07-13,1
"16129",15,2018-07-27,0
"16130",15,2018-08-10,0
"16131",15,2018-08-24,2
"16132",15,2018-09-07,0
"16133",15,2018-10-05,0
"16134",15,2018-10-19,1
"16135",15,2018-11-02,0
"16136",15,2018-11-16,2
"16137",15,2018-11-29,0
"16138",15,2018-12-14,2
"16139",15,2019-01-08,0
"16140",15,2017-12-01,0
"16141",15,2017-12-15,3
"16142",15,2017-12-29,0
"16143",15,2018-01-12,0
"16144",15,2018-01-26,0
"16145",15,2018-02-09,0
"16146",15,2018-03-23,0
"16147",15,2018-04-06,0
"16148",15,2018-04-20,0
"16149",15,2018-05-04,0
"16150",15,2018-05-18,1
"16151",15,2018-06-01,0
"16152",15,2018-06-15,0
"16153",15,2018-06-28,0
"16154",15,2018-07-13,1
"16155",15,2018-07-27,0
"16156",15,2018-08-10,0
"16157",15,2018-08-24,1
"16158",15,2018-09-07,0
"16159",15,2018-10-05,0
"16160",15,2018-10-19,0
"16161",15,2018-11-02,0
"16162",15,2018-11-16,0
"16163",15,2018-11-29,2
"16164",15,2018-12-14,0
"16165",15,2018-12-26,0
"16166",15,2019-01-08,0
"16167",15,2016-11-30,0
"16168",15,2016-12-14,0
"16169",15,2016-12-28,0
"16170",15,2017-01-10,1
"16171",15,2017-01-24,10
"16172",15,2017-02-07,0
"16173",15,2017-02-21,3
"16174",15,2017-03-07,2
"16175",15,2017-03-21,5
"16176",15,2017-04-04,3
"16177",15,2017-04-18,1
"16178",15,2017-05-02,1
"16179",15,2017-05-16,0
"16180",15,2017-05-30,1
"16181",15,2017-06-13,0
"16182",15,2017-06-28,2
"16183",15,2017-07-11,2
"16184",15,2017-07-25,3
"16185",15,2017-08-11,8
"16186",15,2017-08-25,1
"16187",15,2017-09-08,3
"16188",15,2017-09-22,0
"16189",15,2017-10-06,2
"16190",15,2017-10-20,3
"16191",15,2017-11-03,10
"16192",15,2017-11-17,9
"16193",15,2017-12-01,0
"16194",15,2017-12-15,2
"16195",15,2017-12-29,5
"16196",15,2018-01-12,2
"16197",15,2018-01-26,0
"16198",15,2018-02-09,1
"16199",15,2018-02-23,0
"16200",15,2018-03-09,0
"16201",15,2018-03-23,0
"16202",15,2018-04-06,0
"16203",15,2018-04-20,0
"16204",15,2018-05-04,0
"16205",15,2018-05-18,4
"16206",15,2018-06-01,2
"16207",15,2018-06-15,0
"16208",15,2018-06-28,2
"16209",15,2018-07-13,1
"16210",15,2018-07-27,0
"16211",15,2018-08-10,0
"16212",15,2018-08-24,5
"16213",15,2018-09-07,0
"16214",15,2018-09-21,0
"16215",15,2018-10-05,0
"16216",15,2018-10-19,0
"16217",15,2018-11-02,0
"16218",15,2018-11-16,0
"16219",15,2018-11-29,1
"16220",15,2018-12-14,1
"16221",15,2019-01-08,0
"16222",15,2017-10-20,0
"16223",15,2017-12-01,0
"16224",15,2017-12-15,0
"16225",15,2018-01-12,0
"16226",15,2018-04-06,1
"16227",15,2018-04-20,0
"16228",15,2018-09-21,0
"16229",15,2017-12-01,0
"16230",15,2018-09-21,0
"16231",15,2016-12-14,0
"16232",15,2016-12-28,0
"16233",15,2017-01-10,0
"16234",15,2017-01-24,0
"16235",15,2017-02-07,0
"16236",15,2017-02-21,1
"16237",15,2017-03-07,0
"16238",15,2017-03-21,1
"16239",15,2017-04-04,1
"16240",15,2017-04-18,0
"16241",15,2017-05-02,0
"16242",15,2017-05-16,0
"16243",15,2017-05-30,0
"16244",15,2017-06-13,1
"16245",15,2017-06-28,0
"16246",15,2017-07-11,5
"16247",15,2017-07-25,0
"16248",15,2017-08-11,1
"16249",15,2017-08-25,0
"16250",15,2017-09-08,0
"16251",15,2017-09-22,2
"16252",15,2017-10-06,0
"16253",15,2017-10-20,1
"16254",15,2017-11-03,3
"16255",15,2017-11-17,2
"16256",15,2017-12-01,0
"16257",15,2017-12-15,0
"16258",15,2017-12-29,0
"16259",15,2018-01-12,0
"16260",15,2018-01-26,0
"16261",15,2018-02-09,0
"16262",15,2018-02-23,3
"16263",15,2018-03-09,0
"16264",15,2018-03-23,0
"16265",15,2018-04-06,0
"16266",15,2018-04-20,0
"16267",15,2018-05-04,2
"16268",15,2018-05-18,0
"16269",15,2018-06-01,1
"16270",15,2018-06-15,0
"16271",15,2018-06-28,0
"16272",15,2018-07-13,0
"16273",15,2018-07-27,0
"16274",15,2018-08-10,1
"16275",15,2018-08-24,0
"16276",15,2018-09-07,0
"16277",15,2018-09-21,0
"16278",15,2018-10-05,0
"16279",15,2018-10-19,0
"16280",15,2018-11-02,1
"16281",15,2018-11-16,0
"16282",15,2018-11-29,0
"16283",15,2018-12-14,1
"16284",15,2018-12-26,0
"16285",15,2019-01-08,0
"16286",15,2016-12-14,0
"16287",15,2017-02-07,0
"16288",15,2018-08-24,0
"16289",15,2016-12-14,0
"16290",15,2016-12-28,1
"16291",15,2017-01-10,0
"16292",15,2017-01-24,0
"16293",15,2017-02-07,0
"16294",15,2017-03-07,0
"16295",15,2017-04-04,0
"16296",15,2017-04-18,1
"16297",15,2017-05-02,0
"16298",15,2017-05-16,2
"16299",15,2017-06-13,0
"16300",15,2017-06-28,0
"16301",15,2017-07-11,0
"16302",15,2017-07-25,0
"16303",15,2017-08-11,1
"16304",15,2017-08-25,0
"16305",15,2017-09-08,2
"16306",15,2017-09-22,1
"16307",15,2017-10-06,0
"16308",15,2017-10-20,1
"16309",15,2017-11-03,0
"16310",15,2017-11-17,0
"16311",15,2017-12-01,1
"16312",15,2017-12-15,2
"16313",15,2018-01-12,0
"16314",15,2018-01-26,0
"16315",15,2018-02-09,2
"16316",15,2018-02-23,2
"16317",15,2018-03-09,0
"16318",15,2018-03-23,0
"16319",15,2018-04-06,0
"16320",15,2018-04-20,0
"16321",15,2018-05-04,0
"16322",15,2018-05-18,1
"16323",15,2018-06-01,4
"16324",15,2018-06-15,1
"16325",15,2018-06-28,0
"16326",15,2018-07-13,2
"16327",15,2018-07-27,0
"16328",15,2018-08-10,0
"16329",15,2018-08-24,3
"16330",15,2018-09-07,0
"16331",15,2018-09-21,0
"16332",15,2018-10-05,2
"16333",15,2016-12-14,0
"16334",15,2016-12-28,2
"16335",15,2017-10-06,0
"16336",15,2018-03-09,2
"16337",15,2016-12-14,0
"16338",15,2017-01-10,0
"16339",15,2017-01-24,3
"16340",15,2017-02-07,0
"16341",15,2017-02-21,0
"16342",15,2017-03-07,0
"16343",15,2017-03-21,5
"16344",15,2017-04-04,0
"16345",15,2017-04-18,0
"16346",15,2017-05-02,0
"16347",15,2017-05-30,0
"16348",15,2017-06-13,1
"16349",15,2017-06-28,2
"16350",15,2017-07-11,3
"16351",15,2017-07-25,2
"16352",15,2017-08-11,0
"16353",15,2017-08-25,5
"16354",15,2017-09-08,0
"16355",15,2017-09-22,1
"16356",15,2017-10-06,4
"16357",15,2017-10-20,0
"16358",15,2017-11-17,2
"16359",15,2017-12-01,1
"16360",15,2017-12-15,3
"16361",15,2018-01-12,0
"16362",15,2018-01-26,0
"16363",15,2018-02-09,1
"16364",15,2018-02-23,0
"16365",15,2018-03-09,0
"16366",15,2018-03-23,0
"16367",15,2018-04-06,0
"16368",15,2018-04-20,0
"16369",15,2018-05-04,1
"16370",15,2018-05-18,0
"16371",15,2018-06-01,1
"16372",15,2018-06-15,1
"16373",15,2018-06-28,1
"16374",15,2018-07-13,1
"16375",15,2018-07-27,0
"16376",15,2018-08-10,0
"16377",15,2018-08-24,0
"16378",15,2018-09-07,0
"16379",15,2018-09-21,0
"16380",15,2018-10-05,0
"16381",15,2018-11-02,0
"16382",15,2018-11-16,0
"16383",15,2018-11-29,0
"16384",15,2018-12-14,0
"16385",15,2018-12-26,0
"16386",15,2019-01-08,1
"16387",15,2017-01-10,0
"16388",15,2017-01-24,1
"16389",15,2017-02-07,0
"16390",15,2017-02-21,0
"16391",15,2017-03-21,0
"16392",15,2017-06-13,1
"16393",15,2017-08-25,1
"16394",15,2017-10-06,0
"16395",15,2017-10-20,3
"16396",15,2017-11-03,0
"16397",15,2017-11-17,2
"16398",15,2017-12-29,1
"16399",15,2018-01-26,0
"16400",15,2018-02-09,0
"16401",15,2018-02-23,0
"16402",15,2018-03-23,0
"16403",15,2018-04-20,0
"16404",15,2018-05-18,0
"16405",15,2018-06-01,0
"16406",15,2018-06-28,0
"16407",15,2018-07-13,0
"16408",15,2018-07-27,0
"16409",15,2018-09-07,0
"16410",15,2018-09-21,0
"16411",15,2018-10-05,1
"16412",15,2018-10-19,0
"16413",15,2018-11-02,0
"16414",15,2018-11-16,0
"16415",15,2018-11-29,0
"16416",15,2018-12-14,1
"16417",15,2016-12-14,0
"16418",15,2016-12-28,0
"16419",15,2017-01-10,0
"16420",15,2017-01-24,1
"16421",15,2017-02-07,2
"16422",15,2016-12-14,0
"16423",15,2017-01-10,0
"16424",15,2017-01-24,0
"16425",15,2017-02-07,0
"16426",15,2017-02-21,0
"16427",15,2017-03-07,0
"16428",15,2017-03-21,0
"16429",15,2017-04-04,0
"16430",15,2017-04-18,0
"16431",15,2017-05-02,0
"16432",15,2017-05-16,0
"16433",15,2017-05-30,0
"16434",15,2017-06-13,0
"16435",15,2017-06-28,0
"16436",15,2017-10-06,0
"16437",15,2017-10-20,0
"16438",15,2016-12-14,1
"16439",15,2017-01-10,0
"16440",15,2017-01-24,0
"16441",15,2017-02-07,0
"16442",15,2017-02-21,0
"16443",15,2017-03-07,1
"16444",15,2017-03-21,0
"16445",15,2017-04-04,0
"16446",15,2017-04-18,0
"16447",15,2017-05-02,0
"16448",15,2017-05-16,0
"16449",15,2017-05-30,1
"16450",15,2017-06-13,1
"16451",15,2017-06-28,0
"16452",15,2017-10-06,0
"16453",15,2017-10-20,0
"16454",15,2018-03-23,0
"16455",15,2018-04-06,0
"16456",15,2018-04-20,0
"16457",15,2018-05-04,0
"16458",15,2018-05-18,1
"16459",15,2018-06-01,0
"16460",15,2018-06-15,0
"16461",15,2018-06-28,0
"16462",15,2018-07-13,0
"16463",15,2018-07-27,1
"16464",15,2018-08-10,0
"16465",15,2018-08-24,0
"16466",15,2018-09-07,0
"16467",15,2018-10-05,0
"16468",15,2018-10-19,0
"16469",15,2018-11-02,0
"16470",15,2018-11-16,0
"16471",15,2018-11-29,0
"16472",15,2018-12-14,0
"16473",15,2019-01-08,1
"16474",15,2016-12-14,0
"16475",15,2016-12-14,0
"16476",15,2018-01-26,1
"16477",15,2018-02-09,0
"16478",15,2018-02-23,1
"16479",15,2018-03-09,0
"16480",15,2018-03-23,0
"16481",15,2018-04-06,0
"16482",15,2018-04-20,1
"16483",15,2018-05-04,0
"16484",15,2018-05-18,1
"16485",15,2018-06-01,0
"16486",15,2018-06-15,2
"16487",15,2018-07-13,0
"16488",15,2018-07-27,0
"16489",15,2018-08-10,0
"16490",15,2018-08-24,1
"16491",15,2018-09-07,3
"16492",15,2018-09-21,0
"16493",15,2018-10-05,2
"16494",15,2018-10-19,0
"16495",15,2018-11-02,0
"16496",15,2018-11-16,0
"16497",15,2018-11-29,1
"16498",15,2018-12-14,2
"16499",15,2018-12-26,1
"16500",15,2019-01-08,0
"16501",15,2017-12-15,0
"16502",15,2018-01-12,9
"16503",15,2018-03-23,0
"16504",15,2018-04-06,0
"16505",15,2018-04-20,0
"16506",15,2018-05-04,0
"16507",15,2018-05-18,0
"16508",15,2018-06-01,0
"16509",15,2018-06-28,1
"16510",15,2018-07-13,0
"16511",15,2018-07-27,1
"16512",15,2018-08-10,1
"16513",15,2018-08-24,0
"16514",15,2018-09-07,0
"16515",15,2018-09-21,0
"16516",15,2018-10-05,0
"16517",15,2018-10-19,1
"16518",15,2018-11-02,1
"16519",15,2018-11-16,1
"16520",15,2018-11-29,0
"16521",15,2018-12-26,3
"16522",15,2019-01-08,0
"16523",15,2018-03-23,0
"16524",15,2016-12-14,0
"16525",15,2017-01-10,0
"16526",15,2017-01-24,0
"16527",15,2016-12-14,0
"16528",15,2016-12-28,1
"16529",15,2017-01-10,0
"16530",15,2017-01-24,0
"16531",15,2017-02-07,0
"16532",15,2017-02-21,0
"16533",15,2017-03-07,0
"16534",15,2017-04-04,0
"16535",15,2017-05-02,0
"16536",15,2017-06-13,0
"16537",15,2017-06-28,0
"16538",15,2017-07-25,0
"16539",15,2017-08-11,0
"16540",15,2017-08-25,0
"16541",15,2017-09-08,0
"16542",15,2017-09-22,0
"16543",15,2017-10-20,0
"16544",15,2017-11-03,0
"16545",15,2017-11-17,0
"16546",15,2017-12-01,0
"16547",15,2018-01-12,1
"16548",15,2018-01-26,0
"16549",15,2018-02-23,0
"16550",15,2018-03-09,0
"16551",15,2018-05-18,0
"16552",15,2018-06-15,0
"16553",15,2018-06-28,0
"16554",15,2018-07-13,0
"16555",15,2018-07-27,0
"16556",15,2018-08-10,0
"16557",15,2018-08-24,1
"16558",15,2018-09-07,0
"16559",15,2018-09-21,0
"16560",15,2018-10-19,0
"16561",15,2018-11-02,0
"16562",15,2018-11-16,0
"16563",15,2018-11-29,0
"16564",15,2018-12-26,0
"16565",15,2019-01-08,0
"16566",15,2017-12-29,0
"16567",15,2017-01-10,0
"16568",15,2017-06-28,0
"16569",15,2017-07-11,0
"16570",15,2017-07-25,0
"16571",15,2017-08-11,0
"16572",15,2017-08-25,0
"16573",15,2017-09-08,0
"16574",15,2017-09-22,0
"16575",15,2017-10-20,0
"16576",15,2017-11-03,0
"16577",15,2017-11-17,0
"16578",15,2017-12-15,0
"16579",15,2017-12-29,0
"16580",15,2018-01-12,0
"16581",15,2018-02-09,0
"16582",15,2018-02-23,0
"16583",15,2018-03-09,0
"16584",15,2018-03-23,0
"16585",15,2018-04-06,0
"16586",15,2018-04-20,0
"16587",15,2018-05-04,0
"16588",15,2018-05-18,0
"16589",15,2018-06-28,0
"16590",15,2018-07-13,0
"16591",15,2018-07-27,0
"16592",15,2018-08-24,0
"16593",15,2018-09-07,0
"16594",15,2018-09-21,0
"16595",15,2018-10-19,3
"16596",15,2018-11-02,0
"16597",15,2018-11-16,0
"16598",15,2018-11-29,0
"16599",15,2018-12-14,0
"16600",15,2018-12-26,0
"16601",15,2019-01-08,0
"16602",15,2018-02-23,0
"16603",15,2017-10-06,0
"16604",15,2017-10-20,0
"16605",15,2018-04-20,0
"16606",15,2018-05-04,0
"16607",15,2018-09-21,0
"16608",15,2018-10-05,0
"16609",15,2018-10-19,0
"16610",15,2018-11-05,0
"16611",15,2018-11-16,0
"16612",15,2019-01-08,0
"16613",15,2016-12-14,0
"16614",15,2016-12-28,0
"16615",15,2017-01-10,0
"16616",15,2017-01-24,1
"16617",15,2017-02-07,0
"16618",15,2017-02-21,0
"16619",15,2017-03-07,0
"16620",15,2017-03-21,0
"16621",15,2017-04-04,1
"16622",15,2017-04-18,2
"16623",15,2017-05-02,0
"16624",15,2017-05-16,0
"16625",15,2017-05-30,0
"16626",15,2017-06-13,0
"16627",15,2017-06-28,1
"16628",15,2017-07-11,0
"16629",15,2017-07-25,0
"16630",15,2017-08-11,0
"16631",15,2017-08-25,0
"16632",15,2017-09-08,1
"16633",15,2017-09-22,0
"16634",15,2017-10-06,1
"16635",15,2017-10-20,0
"16636",15,2017-11-03,4
"16637",15,2017-11-17,0
"16638",15,2017-12-01,2
"16639",15,2017-12-15,3
"16640",15,2017-12-29,0
"16641",15,2018-01-12,1
"16642",15,2018-01-26,0
"16643",15,2018-02-09,0
"16644",15,2018-02-23,0
"16645",15,2018-03-09,0
"16646",15,2018-03-23,0
"16647",15,2018-04-06,0
"16648",15,2018-04-20,0
"16649",15,2018-05-04,0
"16650",15,2018-05-18,0
"16651",15,2018-06-01,2
"16652",15,2018-06-15,0
"16653",15,2018-06-28,1
"16654",15,2018-07-13,0
"16655",15,2018-07-27,1
"16656",15,2018-08-10,0
"16657",15,2018-08-24,0
"16658",15,2018-09-07,0
"16659",15,2018-09-21,0
"16660",15,2018-10-05,0
"16661",15,2018-10-19,0
"16662",15,2018-11-02,0
"16663",15,2018-11-16,0
"16664",15,2018-11-29,0
"16665",15,2018-12-14,0
"16666",15,2018-12-26,0
"16667",15,2019-01-08,2
"16668",15,2017-10-06,0
"16669",15,2018-02-23,0
"16670",15,2018-03-09,0
"16671",15,2016-12-14,0
"16672",15,2018-06-15,0
"16673",15,2018-02-23,0
"16674",15,2016-11-30,0
"16675",15,2016-12-14,0
"16676",15,2016-12-28,0
"16677",15,2017-01-24,2
"16678",15,2017-02-07,1
"16679",15,2017-02-21,0
"16680",15,2017-03-07,0
"16681",15,2017-03-21,0
"16682",15,2017-04-04,0
"16683",15,2017-04-18,0
"16684",15,2017-05-02,0
"16685",15,2017-05-16,0
"16686",15,2017-06-13,0
"16687",15,2017-06-28,0
"16688",15,2017-07-11,0
"16689",15,2017-07-25,1
"16690",15,2017-08-11,0
"16691",15,2017-08-25,0
"16692",15,2017-09-08,0
"16693",15,2017-09-22,0
"16694",15,2017-10-06,0
"16695",15,2017-11-03,0
"16696",15,2017-11-17,1
"16697",15,2017-12-01,0
"16698",15,2017-12-15,0
"16699",15,2017-12-29,0
"16700",15,2018-01-12,0
"16701",15,2018-02-09,0
"16702",15,2018-02-23,0
"16703",15,2018-03-09,0
"16704",15,2018-03-23,0
"16705",15,2018-04-06,0
"16706",15,2018-04-20,0
"16707",15,2018-05-04,0
"16708",15,2018-05-18,0
"16709",15,2018-06-01,0
"16710",15,2018-06-15,0
"16711",15,2018-06-28,0
"16712",15,2018-07-13,0
"16713",15,2018-07-27,0
"16714",15,2018-08-10,0
"16715",15,2018-08-24,0
"16716",15,2018-09-07,0
"16717",15,2018-10-19,0
"16718",15,2018-11-16,0
"16719",15,2018-11-29,0
"16720",15,2018-12-14,0
"16721",15,2018-12-26,0
"16722",15,2019-01-08,0
"16723",15,2016-12-14,0
"16724",15,2017-01-10,0
"16725",15,2016-11-30,0
"16726",15,2017-01-10,0
"16727",15,2016-11-30,0
"16728",15,2016-12-14,0
"16729",15,2016-11-30,0
"16730",15,2016-12-28,0
"16731",15,2017-01-10,0
"16732",15,2017-01-24,0
"16733",15,2017-02-07,0
"16734",15,2017-02-21,0
"16735",15,2017-03-07,0
"16736",15,2017-03-21,2
"16737",15,2017-04-04,0
"16738",15,2017-04-18,0
"16739",15,2017-05-02,0
"16740",15,2017-05-16,0
"16741",15,2017-05-30,0
"16742",15,2017-06-13,0
"16743",15,2017-06-28,0
"16744",15,2017-07-11,0
"16745",15,2017-07-25,0
"16746",15,2017-08-25,0
"16747",15,2017-09-08,0
"16748",15,2017-09-22,0
"16749",15,2017-10-06,0
"16750",15,2017-10-20,4
"16751",15,2017-11-03,2
"16752",15,2017-11-17,2
"16753",15,2017-12-01,0
"16754",15,2017-12-15,1
"16755",15,2017-12-29,0
"16756",15,2018-01-12,0
"16757",15,2018-01-26,0
"16758",15,2018-02-09,2
"16759",15,2018-02-23,0
"16760",15,2018-03-09,0
"16761",15,2018-03-23,0
"16762",15,2018-04-06,1
"16763",15,2018-04-20,5
"16764",15,2018-05-04,3
"16765",15,2018-05-18,0
"16766",15,2018-06-01,0
"16767",15,2018-06-15,0
"16768",15,2018-06-28,0
"16769",15,2018-08-10,0
"16770",15,2018-08-24,0
"16771",15,2018-09-21,0
"16772",15,2018-10-05,0
"16773",15,2018-10-19,2
"16774",15,2018-11-16,0
"16775",15,2018-11-29,0
"16776",15,2018-12-26,0
"16777",15,2019-01-08,0
"16778",15,2016-11-30,0
"16779",15,2018-03-23,0
"16780",15,2018-04-06,0
"16781",15,2018-04-20,0
"16782",15,2018-05-04,0
"16783",15,2018-05-18,0
"16784",15,2018-06-01,0
"16785",15,2018-06-15,0
"16786",15,2018-06-28,0
"16787",15,2018-07-13,2
"16788",15,2018-07-27,0
"16789",15,2018-08-10,0
"16790",15,2018-08-24,1
"16791",15,2018-09-07,0
"16792",15,2018-09-21,0
"16793",15,2018-10-05,0
"16794",15,2018-10-19,0
"16795",15,2018-11-02,0
"16796",15,2018-11-16,0
"16797",15,2018-11-29,0
"16798",15,2018-12-14,0
"16799",15,2018-12-26,0
"16800",15,2019-01-08,0
"16801",15,2018-04-06,0
"16802",15,2018-04-20,0
"16803",15,2018-05-18,0
"16804",15,2018-06-01,0
"16805",15,2018-07-13,0
"16806",15,2018-07-27,0
"16807",15,2018-08-10,0
"16808",15,2018-09-07,0
"16809",15,2018-09-21,0
"16810",15,2018-10-05,0
"16811",15,2018-11-02,0
"16812",15,2018-11-29,0
"16813",15,2018-12-26,0
"16814",15,2019-01-08,0
"16815",15,2016-11-30,0
"16816",15,2017-04-04,0
"16817",15,2017-04-18,0
"16818",15,2017-05-02,0
"16819",15,2017-05-16,0
"16820",15,2017-05-30,0
"16821",15,2017-06-13,0
"16822",15,2017-06-28,0
